93,17,80,61,47,19
52,46,98,88,88,85
46,68,25,20,91,98
20,14,20,85,56,85
96,5,94,97,31,25
31,53,3,95,67,3
20,42,22,70,21,13
97,48,69,61,62,98
4,21,57,13,37,86
40,26,16,93,73,20
52,78,61,53,21,68
30,57,83,57,73,81
82,52,5,52,81,71
50,75,25,98,34,98
37,46,91,87,90,72
63,17,4,78,66,23
32,3,26,51,37,28
14,82,47,91,46,43
53,70,16,13,63,54
2,26,72,10,52,41
91,59,20,58,24,58
5,91,19,7,83,80
10,97,76,85,18,34
35,17,66,77,2,54
18,83,80,64,95,87
25,88,25,42,32,24
25,54,8,56,25,28
52,37,3,98,6,55
89,8,30,4,53,60
68,77,4,35,36,27
53,33,13,64,59,90
86,14,29,79,82,81
24,17,48,94,20,48
88,6,12,25,14,89
50,66,32,99,97,81
63,60,15,56,52,81
93,74,44,46,5,8
66,11,36,92,72,56
19,37,29,18,67,6
78,98,1,37,25,46
18,8,29,1,17,96
23,49,45,9,10,53
52,36,25,4,39,93
34,59,32,12,22,85
26,26,97,36,66,41
49,53,28,62,3,54
95,88,28,64,25,62
18,22,41,90,28,41
63,22,20,24,14,86
46,88,59,30,96,11
52,47,1,86,28,18
78,71,84,49,90,33
73,12,32,96,80,94
22,67,13,66,1,10
91,54,12,96,93,14
6,18,50,98,98,42
53,98,26,36,36,88
25,40,88,71,72,1
79,75,95,73,42,3
68,28,66,61,59,46
90,61,13,4,78,28
5,68,40,19,61,63
21,88,53,16,58,89
64,52,66,12,41,79
4,49,33,49,96,19
27,54,78,28,63,5
65,7,88,41,22,75
25,61,85,43,17,82
97,54,52,39,73,61
77,68,80,21,38,27
92,44,72,76,93,37
86,1,42,11,40,8
54,56,48,44,36,77
38,37,25,47,64,15
86,50,23,26,21,89
69,35,24,13,88,22
56,99,81,14,90,27
84,20,24,84,55,71
24,12,53,89,37,87
76,70,55,84,44,15
64,34,96,55,37,74
71,90,38,57,72,89
25,53,43,49,71,1
71,82,63,78,1,50
26,32,10,48,85,4
49,12,47,3,25,25
27,1,39,73,94,55
4,80,53,78,49,34
88,18,81,69,55,58
4,54,43,26,17,45
16,92,99,3,51,21
62,11,40,23,60,77
32,39,28,10,73,86
31,83,15,4,80,37
26,14,72,21,96,19
91,52,19,46,44,65
69,53,37,33,85,71
21,79,54,36,62,41
85,11,49,59,48,92
13,78,47,20,1,77
87,93,42,49,1,47
71,34,83,49,39,99
6,55,3,3,53,95
38,57,93,37,17,92
23,89,13,28,82,26
65,72,9,14,91,71
27,51,8,3,53,42
6,15,34,79,18,11
54,79,9,39,36,15
83,92,93,81,87,66
89,76,3,24,44,74
70,19,25,28,86,46
98,8,99,58,40,71
82,15,83,71,73,20
91,59,99,94,63,83
81,58,85,63,83,48
85,35,30,86,42,8
17,91,5,28,27,55
93,58,90,64,66,62
54,1,37,2,17,66
17,37,88,81,23,72
76,75,21,77,95,99
10,25,13,29,78,48
50,34,90,20,74,73
25,21,40,6,96,7
92,76,13,30,58,55
11,28,83,90,26,99
87,67,77,81,83,57
40,73,18,53,56,25
88,56,3,67,20,5
13,98,25,59,38,80
81,91,90,43,57,91
12,56,40,40,97,11
77,26,26,51,32,92
99,35,37,9,80,11
47,32,68,81,83,57
96,1,48,37,99,71
14,58,87,45,31,35
85,66,93,77,88,80
77,77,62,15,84,58
12,79,58,14,9,95
32,66,90,37,66,36
80,46,87,45,9,58
59,60,49,65,86,59
55,78,46,75,34,41
78,39,76,68,62,46
6,43,14,62,36,28
47,51,35,87,27,84
61,42,34,92,79,1
93,53,51,16,39,53
51,26,19,78,23,32
94,28,93,85,13,56
21,45,57,12,40,71
67,14,40,24,21,64
99,11,96,83,96,61
58,9,88,12,24,68
31,93,68,89,92,30
14,36,65,55,85,17
25,93,38,16,64,79
31,56,76,62,47,82
67,86,31,96,53,13
12,82,26,40,34,27
90,97,49,14,5,3
67,2,82,68,79,39
87,43,92,46,13,64
80,31,3,57,33,81
37,89,27,85,59,87
74,13,79,61,25,49
65,33,59,75,47,17
52,38,33,30,93,60
80,33,79,49,15,30
23,84,80,57,14,66
40,16,33,34,48,17
19,80,21,69,54,49
48,96,71,18,15,8
48,29,65,60,29,49
86,17,38,5,81,65
55,30,99,26,74,9
27,44,54,30,69,75
2,61,43,12,30,54
3,16,67,64,94,10
7,22,67,36,61,54
1,65,76,68,64,82
51,90,59,41,85,56
32,92,7,66,19,61
31,57,78,2,62,4
14,91,25,28,83,29
91,64,18,58,17,97
38,94,62,19,39,26
43,55,45,35,58,78
95,39,65,23,90,73
13,29,5,92,88,68
13,15,6,81,73,47
37,74,87,6,53,35
72,97,89,19,84,97
99,83,27,54,1,64
58,77,10,83,21,90
1,31,33,53,7,47
66,92,95,14,15,54
14,70,99,63,5,16
32,60,38,51,15,52
17,67,67,4,67,98
13,37,88,14,6,41
68,23,89,46,12,83
29,99,8,60,53,22
65,31,98,67,53,61
6,20,13,8,39,50
97,58,42,72,41,36
75,70,43,83,71,61
87,50,82,96,36,15
12,11,2,2,63,39
92,70,46,26,44,78
25,91,77,66,32,73
11,14,66,36,57,92
84,78,50,92,27,55
37,23,17,38,84,35
63,17,57,68,77,48
35,3,30,96,98,66
15,76,55,8,34,5
2,68,17,97,62,62
20,50,69,75,97,65
53,12,40,36,81,19
25,1,12,95,22,74
15,93,59,74,80,82
22,68,37,67,73,13
46,3,25,79,39,58
5,11,55,66,81,36
19,60,50,4,4,94
79,37,62,75,95,44
99,34,35,48,6,58
97,20,16,74,58,13
36,67,9,87,76,1
74,44,73,77,44,2
15,70,66,74,89,3
83,99,62,41,92,61
16,18,51,1,6,80
13,93,97,48,27,74
66,75,97,29,57,61
32,28,69,15,61,5
54,35,63,81,74,52
83,60,68,72,7,43
67,81,67,26,89,70
33,11,81,80,44,5
67,8,53,11,60,19
33,64,28,98,27,38
57,89,74,35,92,10
99,25,81,9,69,51
30,83,46,80,26,96
4,97,62,62,52,33
53,79,46,73,43,67
72,9,13,98,5,98
44,70,84,93,20,81
49,72,22,10,32,76
4,40,25,80,47,5
28,24,47,30,14,81
71,71,52,57,69,5
24,2,43,71,93,49
81,93,26,50,46,88
81,4,82,97,39,62
1,58,24,5,97,70
22,64,51,8,48,19
39,84,46,19,72,28
52,62,92,66,91,16
41,82,20,15,52,99
15,56,28,71,12,84
96,25,35,49,52,18
65,40,7,46,79,4
28,91,57,69,14,26
46,74,93,43,98,16
81,2,97,74,99,49
81,42,63,12,1,48
86,75,3,80,31,62
52,69,69,39,20,89
43,89,23,41,70,33
95,40,66,28,66,28
93,47,35,59,32,55
10,55,73,2,96,34
61,84,17,36,28,22
3,47,48,7,95,13
89,39,47,25,52,43
11,77,16,18,95,61
80,18,95,65,38,78
23,25,34,81,13,81
59,41,43,43,70,86
44,10,79,57,99,67
79,90,42,29,12,87
15,49,49,77,59,1
72,37,42,47,9,8
73,14,92,5,4,84
92,10,12,62,38,16
29,15,57,55,75,86
21,40,28,62,88,48
45,84,89,19,7,99
80,83,49,91,29,74
51,54,91,58,78,9
24,93,24,49,99,33
11,26,95,1,72,30
53,86,54,84,70,39
45,11,31,90,11,24
53,89,13,97,62,14
74,12,57,30,39,74
65,48,56,88,9,92
56,38,58,43,14,17
93,99,13,33,74,36
61,23,16,77,87,97
24,77,42,30,7,72
3,37,91,56,72,53
26,31,72,71,55,15
23,87,27,68,43,19
40,84,38,10,15,2
79,93,36,73,39,59
8,93,17,17,55,91
89,87,97,76,32,58
1,9,36,96,37,37
96,93,53,19,16,1
49,43,69,83,82,25
14,2,46,52,35,35
4,25,72,7,30,65
20,48,30,70,12,91
92,3,15,6,71,6
31,43,88,33,86,64
81,85,1,45,86,63
66,16,5,53,2,26
77,50,42,53,85,8
18,23,54,66,90,22
62,67,4,1,73,88
54,36,19,16,61,76
71,18,10,51,71,34
4,50,94,93,60,92
24,57,60,74,20,30
70,35,83,15,75,68
14,40,54,58,17,26
82,34,50,34,55,86
76,10,31,66,19,19
41,3,46,25,94,64
89,26,7,66,26,35
42,5,43,39,25,55
14,4,96,48,76,96
94,7,23,36,42,42
95,72,81,42,78,37
60,91,22,77,69,67
99,15,73,52,35,85
26,87,49,49,15,16
1,31,96,17,73,69
19,35,89,98,70,96
18,70,80,75,34,22
88,33,97,81,87,25
40,76,6,46,94,39
16,36,34,60,58,39
10,62,20,26,69,99
37,2,13,37,48,65
78,82,91,89,4,74
84,69,11,68,35,20
38,54,43,63,88,42
5,63,8,98,79,8
12,20,17,24,10,54
55,69,5,93,44,14
57,99,14,54,19,49
91,43,97,77,12,50
27,10,16,69,47,79
58,59,56,9,2,98
7,68,40,92,81,4
12,22,87,68,99,63
69,61,4,97,61,80
57,60,30,17,45,11
9,14,71,68,24,49
32,30,42,64,64,79
85,87,12,9,89,84
38,67,22,7,12,44
19,31,25,76,93,9
30,76,69,66,17,23
79,93,85,3,86,81
55,48,20,61,40,22
85,19,86,6,63,75
73,46,68,53,21,67
12,90,54,3,78,65
32,19,46,49,8,4
39,26,99,83,12,91
58,55,38,53,38,25
61,10,87,56,39,58
91,15,96,73,44,88
54,35,55,54,35,58
90,42,11,75,17,18
28,9,19,24,72,21
55,88,84,82,7,94
86,93,21,13,40,43
28,95,22,81,39,41
32,86,13,76,28,43
53,98,30,49,74,81
37,80,95,97,62,61
32,48,2,85,93,56
12,89,58,67,25,66
27,50,75,92,72,98
67,14,70,76,84,57
90,46,55,28,57,26
66,53,21,91,28,60
42,7,73,78,5,28
7,42,48,7,43,83
76,17,32,47,67,67
76,74,58,14,83,32
42,24,12,79,70,1
92,71,7,40,34,86
56,88,79,60,83,66
37,17,24,24,73,81
83,73,46,27,79,50
34,4,4,72,6,30
21,60,4,27,72,85
28,94,74,51,39,13
45,27,66,17,91,55
1,70,66,98,71,93
95,60,35,4,23,66
99,51,49,45,30,88
16,15,39,73,72,95
47,95,3,43,11,18
85,67,73,51,11,99
4,36,30,25,27,4
27,59,47,15,92,20
71,91,28,45,88,62
71,84,7,74,15,77
90,61,80,18,62,21
89,43,48,1,21,82
75,3,30,54,53,18
5,20,6,60,18,62
37,48,91,47,54,68
62,68,84,53,37,47
5,21,99,84,1,86
5,57,50,14,78,80
62,67,46,26,35,85
97,76,36,5,58,72
45,66,91,15,71,26
14,94,51,90,67,17
1,40,58,50,9,62
12,63,8,26,56,76
38,60,78,19,72,45
90,31,52,59,30,57
87,41,70,99,74,71
33,77,2,44,81,84
53,97,97,91,37,28
12,55,73,85,57,32
60,40,5,97,82,93
90,38,52,43,3,23
53,91,45,65,71,47
98,72,58,5,48,65
78,8,84,37,33,18
76,24,42,38,63,86
42,58,54,89,52,98
18,75,26,68,95,32
36,47,74,94,11,41
56,85,71,58,74,70
50,38,97,96,79,87
40,7,55,95,45,50
64,59,19,89,25,76
73,54,10,61,79,8
4,77,90,25,46,16
71,87,45,52,36,10
29,46,29,49,26,12
67,14,35,78,84,21
38,12,34,33,8,34
32,63,29,59,6,90
54,59,48,84,33,99
69,64,74,63,60,98
14,48,62,28,54,65
26,85,42,40,97,58
92,46,18,1,34,15
56,46,82,26,13,36
87,51,34,44,86,31
78,47,52,95,7,20
51,83,17,11,97,32
78,29,8,34,6,81
50,51,77,27,24,28
91,78,64,84,32,13
4,56,34,34,63,54
15,47,17,77,76,33
59,8,37,2,75,33
69,11,99,5,63,41
79,91,56,84,8,66
3,22,52,94,64,3
85,17,58,29,53,92
31,51,22,25,7,61
48,88,98,69,13,38
48,18,17,23,11,50
76,90,12,38,88,45
14,6,24,71,57,76
20,4,32,70,73,39
36,70,18,86,85,9
7,99,22,35,86,74
23,14,62,80,6,32
83,27,12,95,31,18
29,39,2,75,11,1
61,85,79,31,41,27
83,16,37,20,42,42
32,96,41,60,15,54
16,24,66,87,68,80
99,50,90,5,23,34
21,3,8,99,46,89
80,73,27,82,30,99
62,93,57,43,43,25
70,28,83,50,32,60
86,10,15,80,3,73
15,78,3,73,15,6
63,45,5,61,36,3
70,56,59,35,58,53
50,25,82,40,68,34
31,60,64,9,87,84
54,48,22,38,58,51
29,87,27,33,52,52
29,28,53,41,99,31
48,88,60,29,2,61
94,38,44,41,25,99
80,5,81,7,89,23
87,39,36,8,35,46
39,75,29,26,38,26
3,93,15,99,51,24
65,91,41,69,64,80
70,4,1,90,84,69
66,79,93,99,34,31
11,8,81,72,10,75
79,68,80,78,66,67
25,3,97,98,61,38
66,48,6,35,32,77
51,6,58,59,95,4
10,12,42,13,29,63
77,51,91,52,25,35
42,35,22,92,95,40
95,35,79,81,28,7
75,20,64,65,48,35
50,28,91,49,33,72
36,46,3,62,76,47
95,22,43,6,5,94
55,53,34,99,72,66
56,52,62,77,56,67
65,20,34,57,22,37
39,37,23,97,66,50
97,25,47,88,38,18
97,28,5,26,49,6
5,80,20,53,56,33
52,73,14,22,58,26
64,71,25,85,44,58
47,72,60,78,50,65
43,91,57,9,12,11
86,14,80,66,9,88
16,44,7,22,35,14
65,61,33,91,77,40
84,56,5,70,49,30
54,74,58,91,57,13
23,59,78,32,1,34
74,81,81,93,98,69
10,45,77,33,44,13
55,63,11,84,2,11
91,55,79,19,61,57
28,80,29,68,48,24
29,42,82,67,19,44
27,49,45,2,67,92
34,91,90,62,70,47
80,38,85,53,11,3
77,14,22,8,58,18
47,93,42,49,60,43
70,16,30,53,35,84
37,44,33,66,89,29
55,21,20,65,15,12
79,10,97,40,73,55
18,78,2,32,70,90
64,35,19,25,20,69
67,99,53,25,96,75
18,50,60,92,80,42
56,17,11,38,89,90
74,19,10,48,34,3
45,62,5,59,3,49
65,90,5,24,98,65
4,65,84,2,9,49
88,13,70,87,26,95
8,6,98,67,26,87
79,5,83,17,47,32
80,89,88,59,93,72
18,70,79,10,11,11
68,96,10,15,87,50
93,14,98,7,31,11
79,39,27,38,41,97
55,95,28,98,47,89
83,84,12,12,73,29
22,19,40,70,92,24
58,57,83,79,37,44
9,65,50,3,43,26
49,81,55,96,51,17
54,32,93,68,22,90
28,87,31,34,64,84
9,93,35,72,22,51
82,33,4,87,91,96
51,38,91,32,23,12
69,72,42,55,51,32
54,62,3,30,37,99
79,15,26,23,76,90
37,14,69,18,94,54
21,28,87,26,43,71
68,92,85,15,7,66
92,27,37,67,64,68
30,34,42,57,13,59
54,7,30,11,95,56
45,58,44,74,98,53
62,33,7,62,53,87
68,16,28,31,96,23
79,1,58,44,67,1
62,4,94,78,48,13
99,64,47,70,86,91
57,14,34,86,66,24
49,95,54,89,34,73
81,63,2,85,81,8
32,26,33,78,29,70
76,17,86,22,36,6
58,24,91,16,12,5
50,16,50,29,18,72
67,29,82,70,30,67
13,43,10,26,57,14
18,48,85,17,35,64
45,41,55,25,74,86
49,43,92,71,85,75
75,39,28,27,32,11
39,44,5,15,96,63
85,99,63,23,70,59
8,64,85,61,89,88
79,1,32,23,63,73
71,62,12,82,25,21
23,63,54,14,36,78
13,59,36,52,89,24
13,57,20,86,43,94
82,34,16,54,30,76
95,3,84,99,15,63
57,78,83,64,10,62
69,98,32,54,74,38
6,22,31,88,86,46
15,46,40,94,97,29
66,57,32,84,94,82
1,19,14,17,29,78
29,28,45,46,21,11
35,59,64,50,12,49
86,89,44,99,72,83
3,87,25,29,78,86
12,22,29,94,85,68
90,85,77,67,39,15
47,76,92,6,4,43
8,26,8,12,74,48
27,11,74,1,47,8
33,79,34,45,52,3
94,44,76,20,74,33
71,80,46,84,74,68
74,86,27,21,97,66
24,95,29,43,37,90
58,90,83,33,8,70
40,99,6,9,36,84
62,19,64,92,67,41
85,34,77,99,98,74
96,34,45,90,89,19
28,8,32,58,68,35
88,16,18,61,38,73
58,93,41,22,45,91
41,10,43,81,74,10
74,38,52,46,90,75
43,12,46,53,65,42
97,86,72,84,17,54
13,61,55,18,96,27
48,1,22,43,74,43
87,39,54,40,4,24
74,68,18,14,38,53
86,68,50,67,9,91
7,20,68,71,65,3
25,30,97,50,97,27
85,34,88,30,71,48
93,67,56,42,39,30
18,22,75,9,87,69
94,95,16,42,78,86
51,9,75,82,1,28
67,31,66,42,59,80
9,27,48,5,35,72
23,32,69,83,51,86
66,69,43,34,44,1
24,52,14,37,97,14
69,52,25,55,69,1
98,38,78,43,83,94
79,84,55,63,80,77
75,79,68,42,3,77
61,80,9,48,8,65
23,89,35,48,7,52
18,61,20,95,12,60
46,81,40,90,91,5
1,92,81,8,84,46
29,19,92,66,8,81
67,76,32,95,91,28
4,13,59,31,62,83
38,71,51,22,42,10
52,42,74,54,47,86
40,90,51,52,63,92
80,87,68,11,26,87
4,85,94,31,91,86
26,36,32,21,45,56
31,90,76,21,91,81
74,22,44,71,49,8
72,10,20,14,86,40
17,24,41,18,82,8
15,63,65,31,84,72
17,93,89,27,53,63
7,35,54,80,22,86
60,99,4,48,86,50
98,47,2,70,46,40
9,70,76,28,82,31
85,51,84,76,55,59
37,33,58,46,8,42
94,57,80,55,35,37
62,64,53,12,80,61
62,78,86,92,48,54
76,31,51,17,66,8
58,42,71,24,39,51
73,90,35,59,30,99
69,49,36,96,97,4
22,4,27,73,7,72
30,67,28,32,93,60
20,41,25,11,40,12
35,20,88,44,4,4
93,31,94,78,83,15
78,79,11,44,28,53
31,59,11,1,84,52
89,63,4,77,92,42
76,14,56,53,97,82
27,52,92,10,40,17
60,93,17,7,23,46
79,16,11,62,13,71
79,86,46,41,35,87
80,54,67,73,30,57
22,89,91,70,15,29
85,17,61,98,27,59
38,29,52,27,36,14
34,23,30,84,96,85
91,71,39,85,23,62
30,16,47,93,62,71
66,31,90,10,82,73
63,71,15,11,18,46
17,80,38,48,71,92
50,64,8,67,34,50
99,96,51,44,81,71
64,89,25,47,25,76
46,77,62,69,52,81
69,26,95,47,84,14
8,5,5,55,43,77
32,76,69,54,24,73
59,27,75,56,68,65
59,56,56,56,41,82
16,21,79,85,18,42
78,89,77,39,90,25
36,16,60,92,66,84
26,32,54,19,55,57
51,91,13,20,79,50
94,25,68,95,29,39
87,57,93,81,40,22
10,2,53,72,64,92
58,64,2,10,1,68
90,27,39,81,9,18
44,89,40,45,3,83
31,6,12,92,57,66
49,71,98,11,2,87
72,65,18,41,26,5
73,47,10,55,69,33
2,15,32,35,60,89
92,48,73,93,89,70
42,34,13,56,42,65
65,46,83,59,33,1
26,19,73,61,70,87
43,18,29,16,18,82
15,95,35,56,19,19
93,25,16,35,17,24
28,73,3,16,53,62
72,82,71,81,13,78
94,59,32,40,25,1
8,18,58,69,52,71
99,95,19,59,66,96
9,37,74,32,68,75
73,26,91,8,81,17
12,65,72,19,14,59
66,35,57,58,82,62
56,41,61,23,58,1
17,43,30,53,18,4
48,88,22,35,41,8
58,88,96,57,27,41
91,27,29,83,63,24
19,30,21,81,68,67
54,90,65,6,12,73
51,78,74,35,64,4
35,99,12,18,9,17
50,27,39,80,22,91
28,61,1,57,88,27
44,35,53,45,72,29
49,34,74,37,77,62
58,6,37,61,45,35
69,64,93,74,80,32
54,69,24,9,9,57
47,79,1,71,66,21
3,97,35,13,20,15
91,73,61,83,37,10
42,68,87,98,71,6
81,27,21,51,60,75
47,81,62,90,48,16
87,88,66,36,84,45
45,86,67,49,73,88
20,64,9,6,99,10
20,89,44,23,70,98
76,99,39,24,69,10
18,95,92,37,32,29
34,48,51,68,30,72
54,76,65,81,55,84
18,69,83,75,90,49
10,55,10,31,44,38
92,84,22,73,95,75
12,93,2,49,24,52
48,12,22,46,67,90
40,97,61,36,17,17
83,24,17,27,16,9
40,11,80,85,84,66
60,68,2,70,84,61
52,69,18,86,22,7
64,93,49,99,62,75
2,44,72,30,37,69
39,47,53,87,6,84
38,29,89,22,83,26
87,71,48,5,23,10
53,19,70,64,74,48
23,77,88,53,58,93
38,56,49,9,78,84
42,77,70,86,27,71
39,35,9,72,89,12
21,24,41,19,98,43
75,88,24,7,49,45
97,40,35,58,1,22
76,16,46,42,95,61
15,5,66,44,55,7
13,97,9,16,79,22
52,13,60,74,30,24
53,55,28,29,52,42
20,9,46,91,71,77
41,40,99,99,64,80
74,98,59,34,27,72
8,87,79,44,53,58
64,47,12,23,16,72
78,35,49,38,19,86
85,48,76,99,3,35
38,75,26,22,27,69
45,75,88,87,66,89
73,11,33,57,74,76
36,58,19,62,22,40
94,72,28,99,26,93
88,90,93,8,94,55
34,67,89,53,1,61
21,88,17,89,37,57
55,65,99,15,19,22
25,83,91,42,53,36
55,3,61,25,39,16
71,30,95,66,31,35
15,89,97,63,76,28
23,38,59,57,34,67
36,81,8,18,86,78
21,95,2,9,27,77
40,73,23,11,93,3
54,65,21,34,11,11
10,1,82,23,96,48
57,54,40,26,16,39
47,32,82,55,76,63
35,92,45,22,78,78
25,71,45,67,51,71
1,48,96,73,63,35
70,76,20,93,81,13
64,26,11,42,56,19
16,65,58,84,68,74
35,59,60,8,9,69
46,47,86,69,64,4
91,72,72,74,57,74
40,75,90,51,14,45
20,73,89,81,37,41
20,28,24,88,58,43
91,99,31,78,95,59
58,21,62,80,29,14
72,90,41,97,12,28
73,49,11,79,1,35
82,61,30,69,28,73
52,73,32,65,8,96
78,85,99,23,4,6
91,98,80,53,19,5
91,61,76,19,33,46
47,3,28,80,80,10
77,19,54,48,75,8
79,34,66,1,58,70
35,92,83,45,32,3
29,58,82,20,3,14
62,59,15,79,39,57
43,20,94,58,80,60
25,83,15,2,51,37
19,34,26,94,35,56
14,82,76,85,44,69
91,85,96,17,40,21
34,96,93,38,19,54
11,64,50,36,28,69
15,75,73,10,26,57
21,4,86,4,98,67
64,20,38,20,3,85
97,38,46,99,4,15
18,13,79,77,56,55
24,99,79,74,88,54
77,85,20,89,79,69
69,69,9,10,87,2
58,64,83,12,82,20
88,62,97,62,95,66
33,20,87,35,83,28
72,2,53,53,68,88
11,48,89,68,20,25
47,14,53,93,33,30
4,67,16,33,49,42
28,74,12,3,43,80
94,99,11,33,60,31
99,48,61,19,76,31
13,10,99,35,76,44
42,53,25,88,64,90
62,56,89,34,46,63
77,97,96,14,68,42
37,62,25,18,60,55
14,64,28,18,38,55
86,17,83,98,61,6
42,39,91,30,74,36
67,62,62,68,90,93
6,44,98,84,58,9
86,71,27,87,99,5
47,35,78,64,7,10
32,84,4,54,80,65
13,4,90,11,77,47
9,19,82,10,78,85
19,73,13,88,51,76
91,58,7,25,21,76
30,2,93,56,28,37
80,98,14,25,38,80
99,94,96,91,67,99
14,17,19,56,92,84
3,33,81,58,31,74
23,61,86,58,91,95
65,73,75,51,90,58
60,41,97,36,73,27
18,20,52,69,85,62
58,21,76,36,69,68
7,55,24,52,63,36
28,56,98,93,45,67
68,70,12,71,46,24
45,24,77,25,38,27
81,41,92,31,74,41
77,87,87,38,66,17
46,59,43,74,56,56
39,89,77,49,44,72
68,80,11,45,12,83
90,69,6,35,93,14
15,88,63,52,14,76
45,70,42,11,8,66
49,46,91,64,73,5
62,19,6,48,89,68
70,51,82,12,6,17
80,97,44,49,38,52
55,93,54,21,76,44
84,83,50,58,91,24
12,15,27,14,80,43
44,78,70,35,11,19
90,21,55,12,85,13
4,75,82,62,2,11
38,27,31,11,77,38
92,91,52,76,16,92
99,66,22,65,13,34
97,87,31,1,75,54
44,20,34,69,56,61
88,86,11,30,16,55
53,30,53,36,12,85
73,22,70,65,42,69
18,39,39,21,29,23
19,17,18,17,37,20
9,52,75,61,17,31
58,58,97,78,8,87
90,69,41,18,22,59
40,5,20,29,1,22
2,20,29,95,3,29
13,20,1,93,67,7
27,71,17,54,27,22
53,20,64,57,46,32
5,63,91,57,85,89
96,52,55,37,75,69
49,56,27,61,93,73
47,46,60,60,34,75
86,98,27,65,48,78
25,39,19,95,35,29
49,70,55,42,90,40
21,82,86,93,46,19
54,76,76,86,56,81
18,43,88,13,39,96
39,49,93,79,7,39
69,26,17,68,54,70
2,90,19,20,90,80
12,80,58,38,38,98
64,65,74,81,74,60
12,76,64,31,81,45
43,44,99,47,36,86
87,96,7,10,27,73
16,67,7,99,30,71
40,63,63,92,4,11
96,85,6,77,3,55
67,6,89,96,47,24
56,4,20,58,87,88
23,50,5,41,40,39
95,44,50,27,9,51
24,89,1,34,8,84
95,32,22,39,48,97
98,95,80,52,38,16
54,27,30,40,39,83
7,39,84,12,58,15
32,24,89,17,89,42
7,34,67,73,56,71
97,84,90,72,98,98
43,86,46,36,27,36
38,6,28,5,70,1
49,20,52,19,84,12
48,83,84,56,42,44
88,22,49,63,64,54
72,79,27,18,91,86
49,90,52,56,25,99
74,30,53,75,20,78
58,53,97,50,12,7
22,5,92,13,37,91
4,29,51,98,12,87
62,69,2,40,36,24
54,87,52,27,74,93
69,50,65,18,78,11
78,74,59,68,34,55
70,18,26,83,17,65
50,58,3,45,39,18
84,44,70,7,84,88
92,18,70,8,97,22
31,88,88,63,8,25
75,83,61,7,6,30
9,47,90,63,86,72
11,14,23,23,23,91
59,90,39,17,99,42
54,16,49,30,72,34
26,14,37,48,39,97
47,3,3,73,11,23
93,2,21,78,75,76
27,36,80,96,50,27
85,10,9,20,92,53
4,40,14,7,45,13
93,94,32,88,21,73
60,90,68,3,89,4
72,9,88,17,77,9
20,14,16,98,3,56
35,31,9,53,77,31
72,39,95,24,96,42
79,68,19,28,28,55
72,22,91,36,10,81
97,39,41,93,78,67
18,47,15,84,61,70
23,56,17,87,91,80
33,83,59,53,12,87
23,71,25,44,70,74
95,29,20,40,59,80
46,79,54,48,84,4
25,43,13,13,54,75
40,65,71,61,5,93
86,77,85,40,79,55
63,67,92,41,90,62
35,73,15,17,43,22
38,88,10,30,46,97
31,39,46,19,88,32
54,56,7,53,48,67
95,26,91,5,38,58
62,13,32,75,52,48
13,86,92,96,23,55
29,35,35,39,17,52
98,1,9,93,44,55
73,9,84,77,10,47
73,49,53,28,6,3
77,23,20,13,99,48
15,16,31,68,92,8
49,84,72,55,86,74
23,96,33,44,52,21
17,28,19,77,56,97
89,45,68,32,74,37
39,9,85,27,25,52
91,37,96,90,27,21
34,39,46,6,22,88
33,66,76,62,98,52
60,58,97,2,8,19
55,9,32,28,22,49
10,32,16,52,43,33
91,98,98,10,91,59
71,63,6,45,23,34
72,93,25,28,5,56
41,45,49,21,79,20
77,64,61,84,17,62
87,85,84,29,6,97
95,53,99,2,79,18
53,8,1,61,66,14
9,88,2,33,14,19
37,2,84,46,3,64
77,40,25,74,74,27
2,36,85,51,34,3
61,68,11,33,23,24
64,94,96,79,35,41
55,1,58,31,65,12
82,4,8,67,45,39
81,7,13,88,6,70
72,40,61,46,98,68
20,20,6,22,97,18
43,10,13,18,41,43
12,82,51,5,75,35
4,39,32,86,97,64
27,87,93,15,18,43
71,84,84,56,83,54
47,19,44,84,98,96
93,65,13,54,61,81
93,18,85,27,14,68
60,40,84,67,42,42
50,51,20,57,73,5
9,13,89,70,20,91
9,48,68,75,6,79
97,59,95,5,21,3
69,96,43,74,41,70
72,10,4,78,69,74
85,6,24,67,7,83
79,35,52,83,39,41
64,85,37,50,75,62
91,51,11,99,6,67
34,69,46,83,75,21
6,70,30,57,66,58
38,73,51,71,21,26
9,49,36,92,30,34
7,42,32,9,60,85
68,13,17,90,7,61
79,30,86,46,13,77
37,3,79,29,56,53
27,13,85,34,85,95
59,48,83,58,75,91
29,47,15,56,68,3
49,63,51,50,34,48
56,49,74,36,55,54
81,37,83,42,99,99
26,21,43,53,19,9
29,26,6,90,51,76
76,32,70,98,47,97
64,12,80,4,96,70
81,59,53,49,77,35
46,37,89,75,76,88
11,96,94,80,1,15
15,73,46,87,44,88
14,57,8,50,15,93
4,86,24,58,80,22
90,3,52,61,22,61
89,15,44,44,64,79
44,22,64,30,28,76
81,70,73,59,77,49
4,83,78,57,94,97
17,80,76,33,28,43
73,70,95,7,10,55
73,17,46,69,47,48
20,44,11,49,49,60
73,3,72,71,4,66
14,95,8,12,97,9
31,82,92,41,92,17
39,12,54,67,32,54
83,15,22,81,71,83
33,61,57,78,99,68
